dataset_name,method,family,modality_combo,latent,modality,attention_mean,attention_std,note
FacesUCR,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,raw,0.04019840434193611,0.15476690232753754,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.5611086487770081,0.468842476606369,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.027477087453007698,0.15850894153118134,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.37121590971946716,0.4567795991897583,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z1,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z2,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z3,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z4,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z1,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z2,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z3,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z4,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z1,stats,0.7102389931678772,0.4283358156681061,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z1,stft,0.2897609770298004,0.4283358156681061,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z2,stats,0.7721783518791199,0.40373098850250244,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z2,stft,0.22782160341739655,0.40373098850250244,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z3,stats,0.7489728331565857,0.41667625308036804,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z3,stft,0.2510271668434143,0.41667625308036804,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z4,stats,0.7778506278991699,0.3999311029911041,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z4,stft,0.22214941680431366,0.3999311029911041,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,stats,0.593766450881958,0.4667354226112366,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,gaf,0.0062407441437244415,0.051272861659526825,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z1,stft,0.39999282360076904,0.4664595127105713,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,stats,0.5890119075775146,0.47590526938438416,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,gaf,0.00872612465173006,0.06102950498461723,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z2,stft,0.40226200222969055,0.4729668200016022,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,stats,0.6663430333137512,0.42767783999443054,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,gaf,0.06887738406658173,0.17554588615894318,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z3,stft,0.26477959752082825,0.3726034462451935,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.7559507489204407,0.367665559053421,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.15329454839229584,0.30933767557144165,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,context_only_residual_bottleneck__raw_stats_GAF_STFT,context_only_residual_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.09075470268726349,0.25106075406074524,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z1,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z2,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z3,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_STFT,raw_conditioned_context_bottleneck,raw_STFT,Z4,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z1,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z2,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z3,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_GAF,raw_conditioned_context_bottleneck,raw_GAF,Z4,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z1,stats,0.7820187211036682,0.35411277413368225,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z1,stft,0.21798129379749298,0.35411277413368225,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z2,stats,0.8808870315551758,0.2721209228038788,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z2,stft,0.11911296099424362,0.2721209228038788,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z3,stats,0.8818783164024353,0.2773800194263458,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z3,stft,0.11812170594930649,0.2773800194263458,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z4,stats,0.5796895623207092,0.4335281252861023,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_STFT,raw_conditioned_context_bottleneck,raw_stats_STFT,Z4,stft,0.4203104078769684,0.4335281252861023,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,stats,0.8753349781036377,0.30396217107772827,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,gaf,0.03640071302652359,0.14891909062862396,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z1,stft,0.0882643312215805,0.2551744282245636,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,stats,0.8399430513381958,0.33488404750823975,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,gaf,0.027578668668866158,0.09591293334960938,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z2,stft,0.132478266954422,0.30345502495765686,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,stats,0.9061505794525146,0.26956093311309814,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,gaf,0.009428039193153381,0.04811546951532364,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z3,stft,0.08442143350839615,0.2520207166671753,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.6365740299224854,0.4544145166873932,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.0906737744808197,0.21290276944637299,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
FacesUCR,raw_conditioned_context_bottleneck__raw_stats_GAF_STFT,raw_conditioned_context_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.2727521061897278,0.39866703748703003,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z1,raw,0.40860849618911743,0.4731135666370392,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z1,stft,0.5913915038108826,0.4731135666370392,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z2,raw,0.4396754503250122,0.4883004426956177,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z2,stft,0.5603246092796326,0.4883004426956177,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z3,raw,0.3838941752910614,0.4722106158733368,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z3,stft,0.6161057353019714,0.4722106158733368,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z4,raw,0.4429245591163635,0.4880797564983368,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_STFT,raw_residual_bottleneck,raw_STFT,Z4,stft,0.5570754408836365,0.4880797564983368,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z1,raw,0.3008466362953186,0.42477595806121826,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z1,gaf,0.6991533637046814,0.42477595806121826,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z2,raw,0.31198495626449585,0.4407828748226166,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z2,gaf,0.6880150437355042,0.4407828748226166,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z3,raw,0.3059535026550293,0.4424900412559509,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z3,gaf,0.6940464973449707,0.4424900412559509,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z4,raw,0.34433862566947937,0.4433143138885498,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_GAF,raw_residual_bottleneck,raw_GAF,Z4,gaf,0.655661404132843,0.4433143138885498,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z1,raw,0.10272844135761261,0.288450688123703,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z1,stats,0.8972579836845398,0.28846850991249084,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z1,stft,1.3611461326945573e-05,0.00016905357188079506,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z2,raw,0.10853035748004913,0.2990580201148987,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z2,stats,0.8914559483528137,0.2990744113922119,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z2,stft,1.3667754501511808e-05,0.00018357858061790466,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z3,raw,0.09142618626356125,0.276932954788208,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z3,stats,0.9085694551467896,0.2769390046596527,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z3,stft,4.411358531797305e-06,6.799421680625528e-05,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z4,raw,0.11657533049583435,0.30970272421836853,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z4,stats,0.8834186792373657,0.309710294008255,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_STFT,raw_residual_bottleneck,raw_stats_STFT,Z4,stft,6.01520969212288e-06,7.948921120259911e-05,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z1,raw,0.017283707857131958,0.1092332974076271,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z1,stats,0.2511283755302429,0.43270546197891235,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z1,gaf,0.4825596213340759,0.49549078941345215,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z1,stft,0.24902833998203278,0.43106693029403687,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z2,raw,0.03344546630978584,0.15893922746181488,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z2,stats,0.2501033842563629,0.4328874945640564,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z2,gaf,0.46406352519989014,0.49085596203804016,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z2,stft,0.2523876130580902,0.43236035108566284,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z3,raw,0.07265514880418777,0.24180960655212402,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z3,stats,0.4605180621147156,0.4884894788265228,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z3,gaf,0.0006535814027301967,0.010084539651870728,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z3,stft,0.4661731421947479,0.4874841570854187,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,raw,0.0508686788380146,0.19779033958911896,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,stats,0.25305116176605225,0.43330085277557373,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,gaf,0.40984857082366943,0.4832912087440491,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,raw_residual_bottleneck__raw_stats_GAF_STFT,raw_residual_bottleneck,raw_stats_GAF_STFT,Z4,stft,0.2862315773963928,0.4461521506309509,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z1,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z2,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z3,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_STFT,context_only_residual_bottleneck,raw_STFT,Z4,stft,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z1,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z2,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z3,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_GAF,context_only_residual_bottleneck,raw_GAF,Z4,gaf,1.0,0.0,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z1,stats,0.7338894009590149,0.4415840804576874,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z1,stft,0.2661105990409851,0.4415840804576874,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z2,stats,0.9761910438537598,0.15013107657432556,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z2,stft,0.02380901761353016,0.15013107657432556,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z3,stats,0.2664104104042053,0.4417281150817871,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z3,stft,0.7335895895957947,0.4417281150817871,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
SwedishLeaf,context_only_residual_bottleneck__raw_stats_STFT,context_only_residual_bottleneck,raw_stats_STFT,Z4,stats,0.983892560005188,0.12443070113658905,Attention is a diagnostic view of latent-token interactions with modality tokens; it is not absolute causal importance.
